Macro time on ka.upc.edu: 14/05/2013 15:01:31; Problema ID: 1333; Temps total: 4.8962960243225;
Macro time on ka.upc.edu: 14/05/2013 15:04:59; Problema ID: 1333; Temps total: 2.6734309196472;
Macro time on ka.upc.edu: 14/05/2013 15:16:34; Problema ID: 1252; Temps total: 4.3427450656891;
Macro time on ka.upc.edu: 14/05/2013 15:25:30; Problema ID: 1252; Temps total: 4.0940380096436;
Macro time on ka.upc.edu: 14/05/2013 15:39:18; Problema ID: 1331; Temps total: 3.7132120132446;
Macro time on ka.upc.edu: 14/05/2013 16:01:31; Problema ID: 1204; Temps total: 4.4728488922119;
Macro time on ka.upc.edu: 14/05/2013 16:06:10; Problema ID: 1275; Temps total: 4.6007990837097;
Macro time on ka.upc.edu: 14/05/2013 16:15:19; Problema ID: 1204; Temps total: 2.6683859825134;
Macro time on ka.upc.edu: 14/05/2013 16:23:18; Problema ID: 1332; Temps total: 3.9756021499634;
Macro time on ka.upc.edu: 14/05/2013 16:23:21; Problema ID: 1247; Temps total: 7.2490768432617;
Macro time on ka.upc.edu: 14/05/2013 16:29:07; Problema ID: 1204; Temps total: 5.5594918727875;
Macro time on ka.upc.edu: 14/05/2013 16:29:28; Problema ID: 1198; Temps total: 3.9463601112366;
Macro time on ka.upc.edu: 14/05/2013 16:30:21; Problema ID: 1198; Temps total: 3.6858048439026;
Macro time on ka.upc.edu: 14/05/2013 17:12:07; Problema ID: 1332; Temps total: 4.5709428787231;
Macro time on ka.upc.edu: 14/05/2013 17:12:58; Problema ID: 1331; Temps total: 4.0009231567383;
Macro time on ka.upc.edu: 14/05/2013 17:13:57; Problema ID: 1332; Temps total: 2.9521429538727;
Macro time on ka.upc.edu: 14/05/2013 17:14:55; Problema ID: 1332; Temps total: 2.300420999527;
Macro time on ka.upc.edu: 14/05/2013 17:17:22; Problema ID: 1332; Temps total: 3.2704558372498;
Macro time on ka.upc.edu: 14/05/2013 17:17:56; Problema ID: 1331; Temps total: 2.6965799331665;
Macro time on ka.upc.edu: 14/05/2013 17:18:29; Problema ID: 1332; Temps total: 5.1071848869324;
Macro time on ka.upc.edu: 14/05/2013 17:19:12; Problema ID: 1198; Temps total: 2.7128582000732;
Macro time on ka.upc.edu: 14/05/2013 17:19:35; Problema ID: 1332; Temps total: 2.5874888896942;
Macro time on ka.upc.edu: 14/05/2013 17:20:47; Problema ID: 1332; Temps total: 2.3857779502869;
Macro time on ka.upc.edu: 14/05/2013 17:22:14; Problema ID: 1332; Temps total: 2.4256629943848;
Macro time on ka.upc.edu: 14/05/2013 17:29:38; Problema ID: 1333; Temps total: 3.4854152202606;
Macro time on ka.upc.edu: 14/05/2013 17:34:45; Problema ID: 1331; Temps total: 3.4959499835968;
Macro time on ka.upc.edu: 14/05/2013 17:37:09; Problema ID: 1331; Temps total: 2.7443759441376;
Macro time on ka.upc.edu: 14/05/2013 17:37:32; Problema ID: 1331; Temps total: 3.8195970058441;
Macro time on ka.upc.edu: 14/05/2013 17:39:44; Problema ID: 1331; Temps total: 3.32745885849;
Macro time on ka.upc.edu: 14/05/2013 17:42:05; Problema ID: 1281; Temps total: 6.0752592086792;
Macro time on ka.upc.edu: 14/05/2013 17:46:06; Problema ID: 1333; Temps total: 3.676460981369;
Macro time on ka.upc.edu: 14/05/2013 17:46:40; Problema ID: 1331; Temps total: 4.6027340888977;
Macro time on ka.upc.edu: 14/05/2013 17:46:55; Problema ID: 1331; Temps total: 2.6609601974487;
Macro time on ka.upc.edu: 14/05/2013 17:51:31; Problema ID: 1333; Temps total: 3.0615880489349;
Macro time on ka.upc.edu: 14/05/2013 17:53:21; Problema ID: 1198; Temps total: 4.3701889514923;
Macro time on ka.upc.edu: 14/05/2013 17:54:33; Problema ID: 1332; Temps total: 3.318990945816;
Macro time on ka.upc.edu: 14/05/2013 17:56:56; Problema ID: 1332; Temps total: 3.3265879154205;
Macro time on ka.upc.edu: 14/05/2013 17:58:57; Problema ID: 1332; Temps total: 3.1758918762207;
Macro time on ka.upc.edu: 14/05/2013 18:00:54; Problema ID: 1332; Temps total: 3.2473709583282;
Macro time on ka.upc.edu: 14/05/2013 18:02:48; Problema ID: 1333; Temps total: 3.7041070461273;
Macro time on ka.upc.edu: 14/05/2013 18:04:13; Problema ID: 1332; Temps total: 3.2974619865417;
Macro time on ka.upc.edu: 14/05/2013 18:04:26; Problema ID: 1333; Temps total: 3.0615348815918;
Macro time on ka.upc.edu: 14/05/2013 18:06:27; Problema ID: 1333; Temps total: 2.8327329158783;
Macro time on ka.upc.edu: 14/05/2013 18:06:32; Problema ID: 1331; Temps total: 3.0927019119263;
Macro time on ka.upc.edu: 14/05/2013 18:06:52; Problema ID: 1332; Temps total: 3.446408033371;
Macro time on ka.upc.edu: 14/05/2013 18:06:58; Problema ID: 1331; Temps total: 3.2172060012817;
Macro time on ka.upc.edu: 14/05/2013 18:07:06; Problema ID: 1198; Temps total: 2.6318130493164;
Macro time on ka.upc.edu: 14/05/2013 18:07:36; Problema ID: 1331; Temps total: 4.4489438533783;
Macro time on ka.upc.edu: 14/05/2013 18:07:44; Problema ID: 1331; Temps total: 3.1956090927124;
Macro time on ka.upc.edu: 14/05/2013 18:08:57; Problema ID: 1332; Temps total: 3.4511678218842;
Macro time on ka.upc.edu: 14/05/2013 18:10:13; Problema ID: 1198; Temps total: 2.4106760025024;
Macro time on ka.upc.edu: 14/05/2013 18:13:08; Problema ID: 1331; Temps total: 2.854611158371;
Macro time on ka.upc.edu: 14/05/2013 18:13:25; Problema ID: 1331; Temps total: 2.6114301681519;
Macro time on ka.upc.edu: 14/05/2013 18:17:09; Problema ID: 1262; Temps total: 3.1670069694519;
Macro time on ka.upc.edu: 14/05/2013 18:17:21; Problema ID: 1333; Temps total: 2.6174509525299;
Macro time on ka.upc.edu: 14/05/2013 18:17:59; Problema ID: 1262; Temps total: 2.4433200359344;
Macro time on ka.upc.edu: 14/05/2013 18:28:09; Problema ID: 1332; Temps total: 4.0740401744843;
Macro time on ka.upc.edu: 14/05/2013 18:29:18; Problema ID: 1262; Temps total: 3.0038630962372;
Macro time on ka.upc.edu: 14/05/2013 18:31:07; Problema ID: 1332; Temps total: 2.6544461250305;
Macro time on ka.upc.edu: 14/05/2013 18:31:36; Problema ID: 1332; Temps total: 2.2406167984009;
Macro time on ka.upc.edu: 14/05/2013 18:33:48; Problema ID: 1332; Temps total: 2.5774838924408;
Macro time on ka.upc.edu: 14/05/2013 18:33:58; Problema ID: 1262; Temps total: 4.3025240898132;
Macro time on ka.upc.edu: 14/05/2013 18:35:34; Problema ID: 1262; Temps total: 1.4348969459534;
Macro time on ka.upc.edu: 14/05/2013 18:40:59; Problema ID: 1262; Temps total: 4.9200818538666;
Macro time on ka.upc.edu: 14/05/2013 18:46:31; Problema ID: 1333; Temps total: 3.5015449523926;
Macro time on ka.upc.edu: 14/05/2013 18:49:21; Problema ID: 1262; Temps total: 2.6355631351471;
Macro time on ka.upc.edu: 14/05/2013 18:54:15; Problema ID: 1333; Temps total: 5.0106129646301;
Macro time on ka.upc.edu: 14/05/2013 18:56:33; Problema ID: 1255; Temps total: 4.7357749938965;
Macro time on ka.upc.edu: 14/05/2013 18:57:08; Problema ID: 1333; Temps total: 2.8509750366211;
Macro time on ka.upc.edu: 14/05/2013 18:58:58; Problema ID: 1333; Temps total: 2.6513619422913;
Macro time on ka.upc.edu: 14/05/2013 19:00:43; Problema ID: 1333; Temps total: 2.6977281570435;
Macro time on ka.upc.edu: 14/05/2013 19:01:21; Problema ID: 1331; Temps total: 4.2671730518341;
Macro time on ka.upc.edu: 14/05/2013 19:01:32; Problema ID: 1331; Temps total: 2.5821559429169;
Macro time on ka.upc.edu: 14/05/2013 19:03:07; Problema ID: 1331; Temps total: 3.0997779369354;
Macro time on ka.upc.edu: 14/05/2013 19:04:38; Problema ID: 1331; Temps total: 3.0889759063721;
Macro time on ka.upc.edu: 14/05/2013 19:05:07; Problema ID: 1331; Temps total: 2.484423160553;
Macro time on ka.upc.edu: 14/05/2013 19:05:37; Problema ID: 1262; Temps total: 6.7606229782104;
Macro time on ka.upc.edu: 14/05/2013 19:11:58; Problema ID: 1334; Temps total: 3.7506999969482;
Macro time on ka.upc.edu: 14/05/2013 19:15:42; Problema ID: 1327; Temps total: 7.7420139312744;
Macro time on ka.upc.edu: 14/05/2013 19:16:05; Problema ID: 1327; Temps total: 3.2371189594269;
Macro time on ka.upc.edu: 14/05/2013 19:16:44; Problema ID: 1327; Temps total: 2.9630160331726;
Macro time on ka.upc.edu: 14/05/2013 19:17:04; Problema ID: 1327; Temps total: 3.251403093338;
Macro time on ka.upc.edu: 14/05/2013 19:17:16; Problema ID: 1332; Temps total: 3.0047290325165;
Macro time on ka.upc.edu: 14/05/2013 19:18:32; Problema ID: 1327; Temps total: 3.2887239456177;
Macro time on ka.upc.edu: 14/05/2013 19:19:03; Problema ID: 1327; Temps total: 2.878632068634;
Macro time on ka.upc.edu: 14/05/2013 19:19:21; Problema ID: 1327; Temps total: 3.0540759563446;
Macro time on ka.upc.edu: 14/05/2013 19:19:29; Problema ID: 1401; Temps total: 3.5707070827484;
Macro time on ka.upc.edu: 14/05/2013 19:19:40; Problema ID: 1327; Temps total: 3.6536469459534;
Macro time on ka.upc.edu: 14/05/2013 19:19:45; Problema ID: 1401; Temps total: 2.0715909004211;
Macro time on ka.upc.edu: 14/05/2013 19:19:56; Problema ID: 1327; Temps total: 3.6897261142731;
Macro time on ka.upc.edu: 14/05/2013 19:21:58; Problema ID: 1401; Temps total: 3.2527868747711;
Macro time on ka.upc.edu: 14/05/2013 19:22:13; Problema ID: 1401; Temps total: 1.6411139965057;
Macro time on ka.upc.edu: 14/05/2013 19:23:31; Problema ID: 1331; Temps total: 4.9828810691833;
Macro time on ka.upc.edu: 14/05/2013 19:23:50; Problema ID: 1331; Temps total: 3.3566398620605;
Macro time on ka.upc.edu: 14/05/2013 19:27:14; Problema ID: 1198; Temps total: 4.3731088638306;
Macro time on ka.upc.edu: 14/05/2013 19:28:46; Problema ID: 1198; Temps total: 3.5335440635681;
Macro time on ka.upc.edu: 14/05/2013 19:28:59; Problema ID: 1198; Temps total: 1.8177089691162;
Macro time on ka.upc.edu: 14/05/2013 19:30:24; Problema ID: 1204; Temps total: 3.9401788711548;
Macro time on ka.upc.edu: 14/05/2013 19:31:04; Problema ID: 1204; Temps total: 2.1354999542236;
Macro time on ka.upc.edu: 14/05/2013 19:31:40; Problema ID: 1331; Temps total: 3.0000410079956;
Macro time on ka.upc.edu: 14/05/2013 19:36:52; Problema ID: 1331; Temps total: 2.6178739070892;
Macro time on ka.upc.edu: 14/05/2013 19:38:52; Problema ID: 1331; Temps total: 3.4957151412964;
Macro time on ka.upc.edu: 14/05/2013 19:40:36; Problema ID: 1331; Temps total: 3.4249250888824;
Macro time on ka.upc.edu: 14/05/2013 19:43:30; Problema ID: 1333; Temps total: 3.2979199886322;
Macro time on ka.upc.edu: 14/05/2013 19:45:55; Problema ID: 1330; Temps total: 3.4506430625916;
Macro time on ka.upc.edu: 14/05/2013 19:47:01; Problema ID: 1331; Temps total: 3.4743959903717;
Macro time on ka.upc.edu: 14/05/2013 19:50:12; Problema ID: 1198; Temps total: 2.7696590423584;
Macro time on ka.upc.edu: 14/05/2013 19:50:44; Problema ID: 1332; Temps total: 3.1389698982239;
Macro time on ka.upc.edu: 14/05/2013 19:58:34; Problema ID: 1332; Temps total: 3.1983618736267;
Macro time on ka.upc.edu: 14/05/2013 19:59:47; Problema ID: 1198; Temps total: 4.2976610660553;
Macro time on ka.upc.edu: 14/05/2013 20:03:34; Problema ID: 1198; Temps total: 2.4641859531403;
Macro time on ka.upc.edu: 14/05/2013 20:04:22; Problema ID: 1247; Temps total: 4.5060141086578;
Macro time on ka.upc.edu: 14/05/2013 20:07:02; Problema ID: 1198; Temps total: 2.6600079536438;
Macro time on ka.upc.edu: 14/05/2013 20:07:27; Problema ID: 1332; Temps total: 3.1502270698547;
Macro time on ka.upc.edu: 14/05/2013 20:16:48; Problema ID: 1262; Temps total: 2.5398180484772;
Macro time on ka.upc.edu: 14/05/2013 20:22:27; Problema ID: 1331; Temps total: 3.5296659469604;
Macro time on ka.upc.edu: 14/05/2013 20:22:32; Problema ID: 1262; Temps total: 3.2769000530243;
Macro time on ka.upc.edu: 14/05/2013 20:22:37; Problema ID: 1332; Temps total: 2.1306281089783;
Macro time on ka.upc.edu: 14/05/2013 20:25:55; Problema ID: 1262; Temps total: 3.5044529438019;
Macro time on ka.upc.edu: 14/05/2013 20:33:24; Problema ID: 1332; Temps total: 3.5968132019043;
Macro time on ka.upc.edu: 14/05/2013 20:35:01; Problema ID: 1333; Temps total: 3.5546381473541;
Macro time on ka.upc.edu: 14/05/2013 20:40:13; Problema ID: 1332; Temps total: 3.7309260368347;
Macro time on ka.upc.edu: 14/05/2013 20:45:32; Problema ID: 1333; Temps total: 3.8479568958282;
Macro time on ka.upc.edu: 14/05/2013 20:46:35; Problema ID: 1332; Temps total: 3.6697521209717;
Macro time on ka.upc.edu: 14/05/2013 20:49:07; Problema ID: 1397; Temps total: 6.2628788948059;
Macro time on ka.upc.edu: 14/05/2013 20:52:01; Problema ID: 1333; Temps total: 3.3230109214783;
Macro time on ka.upc.edu: 14/05/2013 20:52:56; Problema ID: 1331; Temps total: 3.9847822189331;
Macro time on ka.upc.edu: 14/05/2013 20:55:48; Problema ID: 1281; Temps total: 5.3400411605835;
Macro time on ka.upc.edu: 14/05/2013 20:56:05; Problema ID: 1333; Temps total: 3.0112700462341;
Macro time on ka.upc.edu: 14/05/2013 21:00:21; Problema ID: 1281; Temps total: 3.9549341201782;
Macro time on ka.upc.edu: 14/05/2013 21:03:16; Problema ID: 1333; Temps total: 3.705482006073;
Macro time on ka.upc.edu: 14/05/2013 21:08:23; Problema ID: 1281; Temps total: 2.5710499286652;
Macro time on ka.upc.edu: 14/05/2013 21:10:34; Problema ID: 1281; Temps total: 5.8491239547729;
Macro time on ka.upc.edu: 14/05/2013 21:24:17; Problema ID: 1281; Temps total: 2.5523548126221;
Macro time on ka.upc.edu: 14/05/2013 21:25:16; Problema ID: 1281; Temps total: 2.594584941864;
Macro time on ka.upc.edu: 14/05/2013 21:29:13; Problema ID: 1281; Temps total: 2.5820951461792;
Macro time on ka.upc.edu: 14/05/2013 21:29:42; Problema ID: 1333; Temps total: 3.68203997612;
Macro time on ka.upc.edu: 14/05/2013 21:37:03; Problema ID: 1281; Temps total: 2.8140759468079;
Macro time on ka.upc.edu: 14/05/2013 21:37:53; Problema ID: 1198; Temps total: 4.5624940395355;
Macro time on ka.upc.edu: 14/05/2013 21:38:15; Problema ID: 1281; Temps total: 2.6399331092834;
Macro time on ka.upc.edu: 14/05/2013 21:38:36; Problema ID: 1333; Temps total: 4.019248008728;
Macro time on ka.upc.edu: 14/05/2013 21:43:51; Problema ID: 1331; Temps total: 3.6120038032532;
Macro time on ka.upc.edu: 14/05/2013 21:44:48; Problema ID: 1333; Temps total: 3.6231400966644;
Macro time on ka.upc.edu: 14/05/2013 21:47:37; Problema ID: 1332; Temps total: 3.2011249065399;
Macro time on ka.upc.edu: 14/05/2013 21:47:58; Problema ID: 1281; Temps total: 3.148463010788;
Macro time on ka.upc.edu: 14/05/2013 21:51:31; Problema ID: 1281; Temps total: 2.5735387802124;
Macro time on ka.upc.edu: 14/05/2013 21:53:05; Problema ID: 1333; Temps total: 3.7909090518951;
Macro time on ka.upc.edu: 14/05/2013 21:56:15; Problema ID: 1198; Temps total: 3.6402070522308;
Macro time on ka.upc.edu: 14/05/2013 21:58:53; Problema ID: 1333; Temps total: 3.5161349773407;
Macro time on ka.upc.edu: 14/05/2013 22:00:28; Problema ID: 1281; Temps total: 2.5426871776581;
Macro time on ka.upc.edu: 14/05/2013 22:00:39; Problema ID: 1255; Temps total: 3.6726598739624;
Macro time on ka.upc.edu: 14/05/2013 22:01:25; Problema ID: 1281; Temps total: 2.9719579219818;
Macro time on ka.upc.edu: 14/05/2013 22:08:26; Problema ID: 1247; Temps total: 5.5322799682617;
Macro time on ka.upc.edu: 14/05/2013 22:09:44; Problema ID: 1247; Temps total: 2.199756860733;
Macro time on ka.upc.edu: 14/05/2013 22:10:02; Problema ID: 1198; Temps total: 8.0893909931183;
Macro time on ka.upc.edu: 14/05/2013 22:10:03; Problema ID: 1281; Temps total: 5.2932021617889;
Macro time on ka.upc.edu: 14/05/2013 22:11:03; Problema ID: 1333; Temps total: 2.8471708297729;
Macro time on ka.upc.edu: 14/05/2013 22:14:25; Problema ID: 1247; Temps total: 2.719712972641;
Macro time on ka.upc.edu: 14/05/2013 22:15:49; Problema ID: 1262; Temps total: 3.2608699798584;
Macro time on ka.upc.edu: 14/05/2013 22:18:05; Problema ID: 1198; Temps total: 4.4763660430908;
Macro time on ka.upc.edu: 14/05/2013 22:19:25; Problema ID: 1247; Temps total: 2.7548680305481;
Macro time on ka.upc.edu: 14/05/2013 22:22:05; Problema ID: 1247; Temps total: 2.6811847686768;
Macro time on ka.upc.edu: 14/05/2013 22:24:06; Problema ID: 1198; Temps total: 5.2866151332855;
Macro time on ka.upc.edu: 14/05/2013 22:46:39; Problema ID: 1262; Temps total: 4.6492471694946;
Macro time on ka.upc.edu: 14/05/2013 22:47:44; Problema ID: 1333; Temps total: 2.8412990570068;
Macro time on ka.upc.edu: 14/05/2013 22:48:53; Problema ID: 1262; Temps total: 2.5327820777893;
Macro time on ka.upc.edu: 14/05/2013 22:49:08; Problema ID: 1262; Temps total: 1.4768009185791;
Macro time on ka.upc.edu: 14/05/2013 23:01:30; Problema ID: 1262; Temps total: 4.5463671684265;
Macro time on ka.upc.edu: 14/05/2013 23:04:48; Problema ID: 1255; Temps total: 2.8785390853882;
Macro time on ka.upc.edu: 14/05/2013 23:05:27; Problema ID: 1262; Temps total: 2.3122639656067;
Macro time on ka.upc.edu: 14/05/2013 23:06:57; Problema ID: 1262; Temps total: 2.0099029541016;
Macro time on ka.upc.edu: 14/05/2013 23:08:12; Problema ID: 1262; Temps total: 1.9009039402008;
Macro time on ka.upc.edu: 14/05/2013 23:13:59; Problema ID: 1262; Temps total: 1.9971268177032;
Macro time on ka.upc.edu: 14/05/2013 23:19:16; Problema ID: 1275; Temps total: 3.8735430240631;
Macro time on ka.upc.edu: 14/05/2013 23:21:10; Problema ID: 1397; Temps total: 3.3945090770721;
Macro time on ka.upc.edu: 14/05/2013 23:23:45; Problema ID: 1262; Temps total: 2.0566780567169;
Macro time on ka.upc.edu: 14/05/2013 23:27:07; Problema ID: 1275; Temps total: 3.3106250762939;
Macro time on ka.upc.edu: 14/05/2013 23:59:12; Problema ID: 1204; Temps total: 4.0415439605713;
Macro time on ka.upc.edu: 15/05/2013 0:04:42; Problema ID: 1420; Temps total: 4.9840979576111;
Macro time on ka.upc.edu: 15/05/2013 0:05:30; Problema ID: 1420; Temps total: 3.2545568943024;
Macro time on ka.upc.edu: 15/05/2013 0:16:37; Problema ID: 1198; Temps total: 4.7379519939423;
Macro time on ka.upc.edu: 15/05/2013 0:17:34; Problema ID: 1262; Temps total: 4.975683927536;
Macro time on ka.upc.edu: 15/05/2013 0:20:40; Problema ID: 1401; Temps total: 3.2807600498199;
Macro time on ka.upc.edu: 15/05/2013 0:23:01; Problema ID: 1401; Temps total: 4.3132469654083;
Macro time on ka.upc.edu: 15/05/2013 0:25:44; Problema ID: 1255; Temps total: 4.7527730464935;
Macro time on ka.upc.edu: 15/05/2013 0:26:39; Problema ID: 1401; Temps total: 1.7486050128937;
Macro time on ka.upc.edu: 15/05/2013 0:26:52; Problema ID: 1401; Temps total: 1.6982560157776;
Macro time on ka.upc.edu: 15/05/2013 0:27:12; Problema ID: 1401; Temps total: 1.8590409755707;
Macro time on ka.upc.edu: 15/05/2013 0:28:25; Problema ID: 1401; Temps total: 3.1569089889526;
Macro time on ka.upc.edu: 15/05/2013 0:28:48; Problema ID: 1401; Temps total: 1.8416459560394;
Macro time on ka.upc.edu: 15/05/2013 0:30:04; Problema ID: 1401; Temps total: 2.0772979259491;
Macro time on ka.upc.edu: 15/05/2013 0:31:07; Problema ID: 1255; Temps total: 3.3675720691681;
Macro time on ka.upc.edu: 15/05/2013 0:32:29; Problema ID: 1204; Temps total: 7.6949670314789;
Macro time on ka.upc.edu: 15/05/2013 0:32:29; Problema ID: 1198; Temps total: 6.1634669303894;
Macro time on ka.upc.edu: 15/05/2013 0:32:51; Problema ID: 1198; Temps total: 4.5059189796448;
Macro time on ka.upc.edu: 15/05/2013 0:38:38; Problema ID: 1198; Temps total: 2.4470770359039;
Macro time on ka.upc.edu: 15/05/2013 0:41:05; Problema ID: 1198; Temps total: 2.6775190830231;
Macro time on ka.upc.edu: 15/05/2013 0:43:34; Problema ID: 1198; Temps total: 2.5810990333557;
Macro time on ka.upc.edu: 15/05/2013 0:43:43; Problema ID: 1255; Temps total: 3.6312761306763;
Macro time on ka.upc.edu: 15/05/2013 0:45:57; Problema ID: 1204; Temps total: 1.8780949115753;
Macro time on ka.upc.edu: 15/05/2013 0:46:31; Problema ID: 1204; Temps total: 2.2016019821167;
Macro time on ka.upc.edu: 15/05/2013 0:47:07; Problema ID: 1198; Temps total: 4.5890769958496;
Macro time on ka.upc.edu: 15/05/2013 0:47:24; Problema ID: 1204; Temps total: 2.7508931159973;
Macro time on ka.upc.edu: 15/05/2013 0:48:09; Problema ID: 1198; Temps total: 5.4862639904022;
Macro time on ka.upc.edu: 15/05/2013 0:50:55; Problema ID: 1198; Temps total: 2.1150639057159;
Macro time on ka.upc.edu: 15/05/2013 0:51:45; Problema ID: 1198; Temps total: 2.3193290233612;
Macro time on ka.upc.edu: 15/05/2013 0:55:10; Problema ID: 1198; Temps total: 2.5645499229431;
Macro time on ka.upc.edu: 15/05/2013 0:55:49; Problema ID: 1204; Temps total: 4.1232399940491;
Macro time on ka.upc.edu: 15/05/2013 0:56:03; Problema ID: 1198; Temps total: 2.828705072403;
Macro time on ka.upc.edu: 15/05/2013 0:58:39; Problema ID: 1275; Temps total: 4.5374338626862;
Macro time on ka.upc.edu: 15/05/2013 0:59:32; Problema ID: 1397; Temps total: 6.1221940517426;
Macro time on ka.upc.edu: 15/05/2013 1:00:13; Problema ID: 1262; Temps total: 4.9778621196747;
Macro time on ka.upc.edu: 15/05/2013 1:00:18; Problema ID: 1204; Temps total: 2.4027400016785;
Macro time on ka.upc.edu: 15/05/2013 1:02:09; Problema ID: 1262; Temps total: 2.2250928878784;
Macro time on ka.upc.edu: 15/05/2013 1:03:12; Problema ID: 1275; Temps total: 3.0114121437073;
Macro time on ka.upc.edu: 15/05/2013 1:04:22; Problema ID: 1262; Temps total: 2.077525138855;
Macro time on ka.upc.edu: 15/05/2013 1:06:37; Problema ID: 1397; Temps total: 6.7062180042267;
Macro time on ka.upc.edu: 15/05/2013 1:07:36; Problema ID: 1204; Temps total: 4.8859491348267;
Macro time on ka.upc.edu: 15/05/2013 1:07:44; Problema ID: 1255; Temps total: 3.9925909042358;
Macro time on ka.upc.edu: 15/05/2013 1:09:16; Problema ID: 1262; Temps total: 2.6872730255127;
Macro time on ka.upc.edu: 15/05/2013 1:10:42; Problema ID: 1262; Temps total: 5.572371006012;
Macro time on ka.upc.edu: 15/05/2013 1:11:11; Problema ID: 1262; Temps total: 2.1119589805603;
Macro time on ka.upc.edu: 15/05/2013 1:12:24; Problema ID: 1247; Temps total: 4.4235789775848;
Macro time on ka.upc.edu: 15/05/2013 1:13:28; Problema ID: 1397; Temps total: 6.7303540706635;
Macro time on ka.upc.edu: 15/05/2013 1:14:30; Problema ID: 1204; Temps total: 4.2229409217834;
Macro time on ka.upc.edu: 15/05/2013 1:14:51; Problema ID: 1420; Temps total: 5.7419209480286;
Macro time on ka.upc.edu: 15/05/2013 1:15:23; Problema ID: 1262; Temps total: 4.6587839126587;
Macro time on ka.upc.edu: 15/05/2013 1:18:25; Problema ID: 1204; Temps total: 2.4970161914825;
Macro time on ka.upc.edu: 15/05/2013 1:19:39; Problema ID: 1420; Temps total: 2.6715431213379;
Macro time on ka.upc.edu: 15/05/2013 1:25:28; Problema ID: 1262; Temps total: 2.5498478412628;
Macro time on ka.upc.edu: 15/05/2013 1:26:26; Problema ID: 1397; Temps total: 2.9911189079285;
Macro time on ka.upc.edu: 15/05/2013 1:26:48; Problema ID: 1420; Temps total: 3.0463030338287;
Macro time on ka.upc.edu: 15/05/2013 1:34:23; Problema ID: 1247; Temps total: 3.712366104126;
Macro time on ka.upc.edu: 15/05/2013 1:38:41; Problema ID: 1247; Temps total: 3.3441948890686;
Macro time on ka.upc.edu: 15/05/2013 1:39:04; Problema ID: 1281; Temps total: 3.8122019767761;
Macro time on ka.upc.edu: 15/05/2013 1:39:36; Problema ID: 1401; Temps total: 3.1310319900513;
Macro time on ka.upc.edu: 15/05/2013 1:40:07; Problema ID: 1420; Temps total: 2.2373259067535;
Macro time on ka.upc.edu: 15/05/2013 1:45:06; Problema ID: 1420; Temps total: 3.3992710113525;
Macro time on ka.upc.edu: 15/05/2013 1:46:55; Problema ID: 1262; Temps total: 2.5811159610748;
Macro time on ka.upc.edu: 15/05/2013 1:48:25; Problema ID: 1397; Temps total: 2.1061398983002;
Macro time on ka.upc.edu: 15/05/2013 1:49:16; Problema ID: 1247; Temps total: 3.7906398773193;
Macro time on ka.upc.edu: 15/05/2013 1:52:12; Problema ID: 1247; Temps total: 5.950031042099;
Macro time on ka.upc.edu: 15/05/2013 1:54:21; Problema ID: 1247; Temps total: 3.3134768009186;
Macro time on ka.upc.edu: 15/05/2013 2:01:28; Problema ID: 621; Temps total: 8.2912781238556;
Macro time on ka.upc.edu: 15/05/2013 2:03:07; Problema ID: 1255; Temps total: 3.8868060112;
Macro time on ka.upc.edu: 15/05/2013 2:03:26; Problema ID: 1247; Temps total: 3.4251880645752;
Macro time on ka.upc.edu: 15/05/2013 2:04:29; Problema ID: 1262; Temps total: 2.8907928466797;
Macro time on ka.upc.edu: 15/05/2013 2:06:42; Problema ID: 1281; Temps total: 3.9172129631042;
Macro time on ka.upc.edu: 15/05/2013 2:08:04; Problema ID: 1262; Temps total: 3.1035621166229;
Macro time on ka.upc.edu: 15/05/2013 2:08:48; Problema ID: 1262; Temps total: 1.5273649692535;
Macro time on ka.upc.edu: 15/05/2013 2:09:06; Problema ID: 1262; Temps total: 2.6438848972321;
Macro time on ka.upc.edu: 15/05/2013 2:10:56; Problema ID: 1247; Temps total: 3.106899023056;
Macro time on ka.upc.edu: 15/05/2013 2:15:57; Problema ID: 1198; Temps total: 5.2422449588776;
Macro time on ka.upc.edu: 15/05/2013 2:18:32; Problema ID: 621; Temps total: 3.9030630588531;
Macro time on ka.upc.edu: 15/05/2013 2:19:01; Problema ID: 1252; Temps total: 6.3968620300293;
Macro time on ka.upc.edu: 15/05/2013 2:21:16; Problema ID: 621; Temps total: 3.5595011711121;
Macro time on ka.upc.edu: 15/05/2013 2:24:50; Problema ID: 621; Temps total: 3.6062560081482;
Macro time on ka.upc.edu: 15/05/2013 2:26:44; Problema ID: 1252; Temps total: 2.4536669254303;
Macro time on ka.upc.edu: 15/05/2013 2:28:32; Problema ID: 621; Temps total: 3.0152571201324;
Macro time on ka.upc.edu: 15/05/2013 2:30:01; Problema ID: 621; Temps total: 2.3636660575867;
Macro time on ka.upc.edu: 15/05/2013 2:31:23; Problema ID: 621; Temps total: 2.6400430202484;
Macro time on ka.upc.edu: 15/05/2013 2:33:36; Problema ID: 621; Temps total: 3.3953809738159;
Macro time on ka.upc.edu: 15/05/2013 2:43:29; Problema ID: 1281; Temps total: 6.6679990291595;
Macro time on ka.upc.edu: 15/05/2013 2:47:43; Problema ID: 621; Temps total: 5.4768960475922;
